"","address","latitude","longitude"
"335","Nordstrasse 8, 8006  Zürich, Switzerland",47.38418505,8.53959694709302
"336","nahe Schaffhauserplatz, 8006  Zürich, Switzerland",NA,NA
"337","Götzstrasse 5 (EG), 8006  Zürich, Switzerland",NA,NA
"338","Culmannstr. 45, 8006  Zürich, Switzerland",47.3821725,8.5474623
"339","Universitätsstrasse 110, 8006  Zürich, Switzerland",NA,NA
"340","Götzstrasse 5 (3.OG), 8006  Zürich, Switzerland",NA,NA
"341","Sonneggstrasse 77, 8006  Zürich, Switzerland",47.38254695,8.54424122910099
"342","Sonneggstrasse 77, 8006  Zürich, Switzerland",47.38254695,8.54424122910099
"343","Stüssistrasse 15, 8006  Zürich, Switzerland",47.3904451,8.54243121121125
"344","nahe Schaffhauserplatz, 8006  Zürich, Switzerland",NA,NA
"345","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"346","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"347","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"348","Bolleystrasse 20, 8006  Zürich, Switzerland",47.3810106,8.54912186366816
"349","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"350","Vogelsangstrasse 46, 8006  Zürich, Switzerland",47.38391385,8.54910112816728
"351","Lindenbachstrasse 50, 8006  Zürich, Switzerland",47.3895664,8.53703712050947
"352","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"353","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"354","Rigistrasse 31, 8006  Zürich, Switzerland",47.38528205,8.54987637295863
"355","Haldenbachstrasse 9, 8006  Zürich, Switzerland",47.38022035,8.54753267125257
"356","Culmannstrasse 34, 8006  Zürich, Switzerland",47.38143375,8.54762060856898
"357","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"358","Schaffhauserstrasse 35, 8006  Zürich, Switzerland",47.39076175,8.53854738204574
"359","Weinbergstrasse 72, 8006  Zürich, Switzerland",47.3836097,8.54360808529682
"360","Hochfarbstrasse 14, 8006  Zürich, Switzerland",47.37966325,8.54382833363751
"361","Universitätsstrasse 80/82, 8006  Zürich, Switzerland",NA,NA
"362","Turnerstrasse 38, 8006  Zürich, Switzerland",47.38668615,8.54310304126168
"363","Winterthurerstrasse 16, 8006  Zürich, Switzerland",47.3876735,8.5470467
"364","Weinbergstrasse 111, 8006  Zürich, Switzerland",47.38605605,8.5417127677718
"365","Schaffhauserstrasse 43, 8006  Zürich, Switzerland",47.3911588,8.53849226040913
"366","Weinbergstrasse 161, 8006  Zürich, Switzerland",47.3908241,8.539244
"367","8006  Zürich, Switzerland",47.3861987598469,8.54503384211701
"368","Rötelstr. 6, 8006  Zürich, Switzerland",47.38998925,8.53827394432433
"369","Kurvenstrasse 40, 8006  Zürich, Switzerland",47.38553545,8.54157016471239
"370","Winterthurerstrasse 16, 8006  Zürich, Switzerland",47.3876735,8.5470467
"371","Nelkenstrasse 7, 8006  Zürich, Switzerland",47.3819566,8.54599237649028
"372","Haldenbachstrasse 34, 8006  Zürich, Switzerland",47.3808533,8.55016119980387
"373","Walchestr. 23, 8006  Zürich, Switzerland",47.3809186,8.5416806
"374","Haldenbachstrasse 34, 8006  Zürich, Switzerland",47.3808533,8.55016119980387
"375","Haldenbachstrasse 34, 8006  Zürich, Switzerland",47.3808533,8.55016119980387
"376","Haldenbachstrasse 34, 8006  Zürich, Switzerland",47.3808533,8.55016119980387
"377","Universitätstrasse 65, 8006  Zürich, Switzerland",47.38204865,8.54796582663568
"378","Universitätstrasse 65, 8006  Zürich, Switzerland",47.38204865,8.54796582663568
"379","Universitätstrasse 65, 8006  Zürich, Switzerland",47.38204865,8.54796582663568
"380","Hadlaubstrasse 56, 8006  Zürich, Switzerland",47.38483055,8.55312715516682
"381","Dufourstrasse 165, 8008  Zürich, Switzerland",47.3548107,8.55531414811467
"382","Witellikerstrasse 22, 8008  Zürich, Switzerland",47.3520047,8.57537865692746
"383","Forchstrasse 304, 8008  Zürich, Switzerland",47.35556285,8.57392462490472
"384","Arosastrasse, 8008  Zürich, Switzerland",47.3542594,8.5605057
"385","Kreuzstrasse 17, 8008  Zürich, Switzerland",47.36298855,8.54880912660218
"386","Kreuzstrasse 17, 8008  Zürich, Switzerland",47.36298855,8.54880912660218
"387","Wiesenstrasse 1, 8008  Zürich, Switzerland",47.3621123,8.5509104354798
"388","Seefeldstrasse, 8008  Zürich, Switzerland",47.3538758,8.5581921
"389","Dufourstrasse 189, 8008  Zürich, Switzerland",47.3537053,8.55664598398011
"390","Seefeldstrasse 32, 8008  Zürich, Switzerland",47.3633957,8.5492912
"391","Hallenstrasse 8, 8008  Zürich, Switzerland",47.36314775,8.54865288685622
"392","Arosatrasse, 8008  Zürich, Switzerland",NA,NA
"393","Dufourstrasse 150, 8008  Zürich, Switzerland",47.3555132,8.55398196873674
"394","Forchstrasse 277, 8008  Zürich, Switzerland",47.3574587,8.57299509357153
"395","Hallenstrasse 8, 8008  Zürich, Switzerland",47.36314775,8.54865288685622
"396","Wiesenstrasse 5, 8008  Zürich, Switzerland",47.36220575,8.55125630190353
"397","Lenggstrasse 24, 8008  Zürich, Switzerland",47.35155945,8.56902878640247
"398","Wildbachstrasse 66, 8008  Zürich, Switzerland",47.35491705,8.55801433721802
"399","Billrothstr. 18, 8008  Zürich, Switzerland",47.36229575,8.55828509375
"400","Hufgasse 19, 8008  Zürich, Switzerland",47.36489795,8.54952538444709
"401","Nussgasse 3, 8008  Zürich, Switzerland",47.35246295,8.55853876730769
"402","Paulstrasse 9, 8008  Zürich, Switzerland",47.3535942,8.55761000578928
"403","Mühlebachstrasse, 8008  Zürich, Switzerland",47.356407,8.5588742
"404","Russenweg 7, 8008  Zürich, Switzerland",47.35679465,8.57278002297668
"405","Balgriststrasse 37/39, 8008  Zürich, Switzerland",47.3540184,8.5768003
"406","Russenweg 7, 8008  Zürich, Switzerland",47.35679465,8.57278002297668
"407","Münchhaldenstrasse 7, 8008  Zürich, Switzerland",47.35388885,8.55695589999999
"408","Seefeldstrasse 313, 8008  Zürich, Switzerland",47.34705105,8.56507186775302
"409","Hufgasse 15, 8008  Zürich, Switzerland",47.36519465,8.54922995466536
"410","8008  Zürich, Switzerland",47.3537532,8.56074233189776
"411","Seefeldstrasse 313, 8008  Zürich, Switzerland",47.34705105,8.56507186775302
"412","Seefeldstrasse 102, 8008  Zürich, Switzerland",47.3595693,8.5525047014003
"413","Hammerstrasse 10, 8008  Zürich, Switzerland",47.3596206,8.5585046
"414","Seefeldstrasse 313, 8008  Zürich, Switzerland",47.34705105,8.56507186775302
"415","Feldeggstrasse, 8008  Zürich, Switzerland",47.361477,8.5542578
"416","Arbenzstrasse 3, 8008  Zürich, Switzerland",47.35847585,8.55578486528005
"417","Zollikerstrasse 191, 8008  Zürich, Switzerland",47.3527685,8.56322324814066
"418","Dahliastrasse 16, 8008  Zürich, Switzerland",47.3572381,8.5546441
"419","Mainaustrasse 43, 8008  Zürich, Switzerland",47.3612424,8.55205852574981
"420","Seefeldstrasse 27, 8008  Zürich, Switzerland",47.3635603,8.5495722
"421","Wildbachstrasse 69, 8008  Zürich, Switzerland",47.3543429,8.55911874985278
"422","Kreuzstrasse 40, 8008  Zürich, Switzerland",47.3633983,8.5504034
"423","Hammerstrasse 38, 8008  Zürich, Switzerland",47.3601635,8.56062961922759
"424","Zollikerstr. 23, 8008  Zürich, Switzerland",47.3635151,8.55523354766043
"425","Lindenstrasse 21, 8008  Zürich, Switzerland",47.3582153,8.5538821
"426","Billrothstr. 18, 8008  Zürich, Switzerland",47.36229575,8.55828509375
"427","Billrothstr. 18, 8008  Zürich, Switzerland",47.36229575,8.55828509375
"428","Mühlebachstrasse 155, 8008  Zürich, Switzerland",47.3571278,8.5584572
"429","Forchstrasse 62, 8008  Zürich, Switzerland",47.36267075,8.55811192302071
"430","Seefeldstrasse, 8008  Zürich, Switzerland",47.3538758,8.5581921
"431","Lindenstrasse 21, 8008  Zürich, Switzerland",47.3582153,8.5538821
"432","Seefeldstrasse 299, 8008  Zürich, Switzerland",47.34754805,8.5646991
"433","Utoquai 37, 8008  Zürich, Switzerland",47.36368,8.54678760592386
"434","8008  Zürich, Switzerland",47.3537532,8.56074233189776
"435","Sempacherstrasse 33, 8032  Zürich, Switzerland",47.3619814,8.56808389911762
"436","Hegibachstrasse, 8032  Zürich, Switzerland",47.3630646,8.5633695
"437","Englischviertelstrasse 52, 8032  Zürich, Switzerland",47.3660214,8.55810635024582
"438","Englischviertelstrasse 42, 8032  Zürich, Switzerland",47.3666411,8.55753189205268
"439","Kasinostrasse 11, 8032  Zürich, Switzerland",47.3684739,8.55541518636364
"440","Treichlerstrasse 2, 8032  Zürich, Switzerland",47.37067705,8.55756151453745
"441","Asylstrasse 125, 8032  Zürich, Switzerland",47.3652823,8.5648541
"442","Asylstrasse 125, 8032  Zürich, Switzerland",47.3652823,8.5648541
"443","Veilchenstrasse 14, 8032  Zürich, Switzerland",47.36573275,8.56363107121051
"444","Forchstrasse 218, 8032  Zürich, Switzerland",47.35952475,8.56921811592443
"445","Forchstrasse 150, 8032  Zürich, Switzerland",47.36032,8.56420162582016
"446","Asylstrasse 125, 8032  Zürich, Switzerland",47.3652823,8.5648541
"447","Fehrenstrasse, 23, 8032  Zürich, Switzerland",47.3708111,8.5589056
"448","Forchstrasse 127, 8032  Zürich, Switzerland",47.36080475,8.56229645563842
"449","Forchstrasse 138, 8032  Zürich, Switzerland",47.3604942,8.5631978
"450","Streulistrasse 23, 8032  Zürich, Switzerland",47.36584,8.5616989860567
"451","Streulistrasse 23, 8032  Zürich, Switzerland",47.36584,8.5616989860567
"452","Olivengasse 8, 8032  Zürich, Switzerland",47.36370145,8.55768055125628
"453","Dolderstrasse 65, 8032  Zürich, Switzerland",47.3714469,8.56225774999999
"454","Eidmattstrasse 14, 8032  Zürich, Switzerland",47.36409835,8.55742689172911
"455","Klosbachstrasse 80, 8032  Zürich, Switzerland",47.36725995,8.55994765790942
"456","Forchstr. 261, 8032  Zürich, Switzerland",47.3584217,8.5716383
"457","Forchstr. 261, 8032  Zürich, Switzerland",47.3584217,8.5716383
"458","Forchstr. 261, 8032  Zürich, Switzerland",47.3584217,8.5716383
"459","Zeltweg 72, 8032  Zürich, Switzerland",47.3668509,8.5529161162574
"460","Asylstr. 11, 8032  Zürich, Switzerland",47.36953625,8.55738288427115
"461","Asylstr. 11, 8032  Zürich, Switzerland",47.36953625,8.55738288427115
"462","Asylstr. 11, 8032  Zürich, Switzerland",47.36953625,8.55738288427115
"463","Sophienstr. 9, 8032  Zürich, Switzerland",47.36932545,8.5586012561825
"464","Hohenbühlstr. 7, 8032  Zürich, Switzerland",47.3663045,8.55187370000001
"465","Hönggerstr. 148, 8037  Zürich, Switzerland",47.39629305,8.5152779
"466","Rütschistrasse 17, 8037  Zürich, Switzerland",47.39346585,8.53230165826425
"467","Rotbuchstrasse, 8037  Zürich, Switzerland",47.3932576,8.5301397
"468","Nürenbergstrasse 25, 8037  Zürich, Switzerland",47.3932084,8.53324085351325
"469","Geibelstrasse 7, 8037  Zürich, Switzerland",47.39483935,8.52892149334979
"470","Geibelstrasse 7, 8037  Zürich, Switzerland",47.39483935,8.52892149334979
"471","Dorfstrasse 40, 8037  Zürich, Switzerland",47.3946851,8.52209361485937
"472","Dammstrasse 27, 8037  Zürich, Switzerland",47.3919675,8.5286561057754
"473","Nordstrasse 274, 8037  Zürich, Switzerland",47.3950278,8.5253226
"474","Nordstrasse 166, 8037  Zürich, Switzerland",47.3917397,8.53254004641559
"475","Bucheggstrasse 43, 8037  Zürich, Switzerland",47.3974772,8.53122925
"476","Lehenstrasse 62, 8037  Zürich, Switzerland",47.3966716,8.52217665
"477","Lehenstrasse 64, 8037  Zürich, Switzerland",47.396688,8.52178805
"478","Im Waidegg 5, 8037  Zürich, Switzerland",47.39816305,8.53183224420114
"479","Trottenstrasse 96, 8037  Zürich, Switzerland",47.3963777,8.51655486398746
"480","Nordstrasse 200, 8037  Zürich, Switzerland",47.3929679,8.53075383526383
"481","Breitensteinstr. 69, 8037  Zürich, Switzerland",47.39408995,8.51741103002503
"482","Rötelstrasse 73, 8037  Zürich, Switzerland",47.39388525,8.53331057716413
"483","Nordstrasse 309, 8037  Zürich, Switzerland",47.3956958,8.52182394238042
"484","Habsburgstrasse 10, 8037  Zürich, Switzerland",47.39171015,8.52782354347826
"485","Bucheggstrasse 21, 8037  Zürich, Switzerland",47.39671535,8.52872910961656
"486","Breitensteinstrasse, 8037  Zürich, Switzerland",47.3928129,8.5225915
"487","Nordbrücke 4, 8037  Zürich, Switzerland",47.3935843,8.5296761
"488","Owenweg, 8038  Zürich, Switzerland",47.3382768,8.5291357
"489","Albisstrasse 20, 8038  Zürich, Switzerland",47.34451085,8.53244172064286
"490","Kalchbühlstrasse 84, 8038  Zürich, Switzerland",47.3375774,8.53175586973091
"491","Heinrich Federer-Str. 15, 8038  Zürich, Switzerland",47.33596165,8.53143831649168
"492","Renggerstrasse 19, 8038  Zürich, Switzerland",47.3461805,8.53239712867177
"493","Elfenweg 1, 8038  Zürich, Switzerland",47.34874025,8.52500526396001
"494","Albisstrasse 44, 8038  Zürich, Switzerland",47.3438585,8.5298166
"495","nahe Widmerstrasse, 8038  Zürich, Switzerland",NA,NA
"496","Albisstrassse 72, 8038  Zürich, Switzerland",NA,NA
"497","David Hess-Weg 2, 8038  Zürich, Switzerland",47.3347805,8.53114088751545
"498","Seestrasse 320, 8038  Zürich, Switzerland",47.34807895,8.53249890847339
"499","Widmerstrasse 93, 8038  Zürich, Switzerland",47.3346517,8.53071098848599
"500","Honrainweg 8, 8038  Zürich, Switzerland",47.35057675,8.53285106310777
"501","Renggerstrasse 66, 8038  Zürich, Switzerland",47.34423245,8.53298320553648
"502","Mööslistrasse 1, 8038  Zürich, Switzerland",47.34531915,8.52918576581126
"503","Albisstrasse 11, 8038  Zürich, Switzerland",47.3444441,8.53316078829389
"504","Albisstrasse 39, 8038  Zürich, Switzerland",47.34378,8.53032779063106
"505","Seestrasse 307, 8038  Zürich, Switzerland",47.34879065,8.53274949603119
"506","Seestrasse 345, 8038  Zürich, Switzerland",47.34686315,8.53339106929242
"507","Seestrasse 247, 8038  Zürich, Switzerland",47.3515077,8.53224779772118
"508","Butzenstr. 39, 8038  Zürich, Switzerland",47.3406381,8.52591560643635
"509","Seestrasse 261, 8038  Zürich, Switzerland",47.35113265,8.53279059448631
"510","Maneggpromenade 88, 8041  Zürich, Switzerland",47.3329527,8.51399260688475
"511","Grossackerstrasse 64, 8041  Zürich, Switzerland",47.3254318,8.51015879158437
"512","Maneggpromenade 88, 8041  Zürich, Switzerland",47.3329527,8.51399260688475
"513","Im Mittelleimbach 7, 8041  Zürich, Switzerland",47.3251371,8.51529858681588
"514","Maneggplatz 48, 8041  Zürich, Switzerland",47.34004405,8.52008525
"515","Maneggpromenade 152, 8041  Zürich, Switzerland",47.3293735,8.5127393
"516","Sihlweidstrasse 12, 8041  Zürich, Switzerland",47.3261755,8.51643749699066
"517","Grossackerstrasse 79, 8041  Zürich, Switzerland",47.3242598,8.50940758149329
"518","Tuchmacherstrasse 72, 8041  Zürich, Switzerland",47.3396353,8.5214716
"519","Schlösslistrasse 27, 8044  Zürich, Switzerland",47.38422205,8.55841123920807
"520","Restelbergstrasse 64, 8044  Zürich, Switzerland",47.38334915,8.55565326061696
"521","Hofstrasse 79, 8044  Zürich, Switzerland",47.37392465,8.56155815018399
"522","Zürich, Switzerland",47.3744489,8.5410422
"523","Fritz-Fleinerweg 15, 8044  Zürich, Switzerland",NA,NA
"524","Bergstrasse 3, 8044  Zürich, Switzerland",47.3758286,8.5600805847709
"525","Susenbergstrasse 62, 8044  Zürich, Switzerland",47.3828864,8.5625681
"526","Herzogstrasse 2, 8044  Zürich, Switzerland",47.37977045,8.55608034485497
"527","Keltenstrasse 6, 8044  Zürich, Switzerland",47.37658935,8.56079690892156
"528","Toblerstrasse 32, 8044  Zürich, Switzerland",47.3812227,8.55498805000001
"529","8044  Zürich, Switzerland",47.3799983178078,8.56258781355777
"530","Zürich, Switzerland",47.3744489,8.5410422
"531","Ebelstrasse, 8044  Zürich, Switzerland",47.3758776,8.5657321
"532","Mommsenstrasse 12, 8044  Zürich, Switzerland",47.37825025,8.55792876
"533","Hopfenstrasse 17, 8045  Zürich, Switzerland",47.3651053,8.52020724285802
"534","Uetlibergstrasse 124, 8045  Zürich, Switzerland",47.36088605,8.51671439157182
"535","Edenstrasse 9, 8045  Zürich, Switzerland",47.35977335,8.52168330659575
"536","Austrasse 39, 8045  Zürich, Switzerland",47.3649767,8.52005829024235
"537","Wannerstrasse 37, 8045  Zürich, Switzerland",47.35727015,8.51690204263165
"538","Uetlibergstrasse 27, 8045  Zürich, Switzerland",47.3641463,8.52086680551521
"539","Bachtobelstrasse 103, 8045  Zürich, Switzerland",47.359768,8.51276458494952
"540","Austrasse 20, 8045  Zürich, Switzerland",47.36612695,8.5196937
"541","Hopfenstrasse 12, 8045  Zürich, Switzerland",47.365281,8.52062794365262
"542","Giesshübelstrasse 106, 8045  Zürich, Switzerland",47.35885795,8.51733365687488
"543","Hopfenstrasse 8, 8045  Zürich, Switzerland",47.3652564,8.52079091513647
"544","Edenstrasse 10, 8045  Zürich, Switzerland",47.3600225,8.5217737
"545","Hofhölzliweg 5, 8046  Zürich, Switzerland",47.4100475,8.5266459
"546","Im Hagenbrünneli, 8046  Zürich, Switzerland",47.4155992,8.5129154
"547","Schwandenholzstrasse, 8046  Zürich, Switzerland",47.4238402,8.5197336
"548","Bächlerstr. 47, 8046  Zürich, Switzerland",47.41890835,8.50184995
"549","Schwandenholzstrasse 222, 8046  Zürich, Switzerland",47.42455625,8.52201624509363
"550","Schwandenholzstrasse 224, 8046  Zürich, Switzerland",47.42438185,8.5220396039284
"551","Hürststrasse 59, 8046  Zürich, Switzerland",47.4147113,8.52722769062926
"552","Alte Mühlackerstrasse 44, 8046  Zürich, Switzerland",47.4245099,8.5060949
"553","Althoosstrasse 5, 8046  Zürich, Switzerland",47.410449,8.52348663855069
"554","Althoossteig 9, 8046  Zürich, Switzerland",47.41064605,8.52504150168121
"555","Schumacherweg 37, 8046  Zürich, Switzerland",47.4132026,8.51310745489216
"556","Bergacker 9, 8046  Zürich, Switzerland",47.4171222,8.5075815
"557","Bachmannweg 27, 8046  Zürich, Switzerland",47.4206178,8.5053373
"558","Bergacker 17, 8046  Zürich, Switzerland",47.4168749,8.5079532
"559","Anton-Higi-Strasse 7, 8046  Zürich, Switzerland",47.410062,8.5254765
"560","Anton-Higi-Strasse 7, 8046  Zürich, Switzerland",47.410062,8.5254765
"561","Kügeliloostrasse 91, 8046  Zürich, Switzerland",47.4115157,8.5282437
"562","Althoossteig 11, 8046  Zürich, Switzerland",47.41078545,8.52487126372449
"563","Riedenhaldenstrasse 47, 8046  Zürich, Switzerland",47.4154547,8.51563383633728
"564","Hungerbergstrasse 5, 8046  Zürich, Switzerland",47.4202016,8.50171785184152
"565","Wehntalerstrasse 562, 8046  Zürich, Switzerland",47.420106,8.50535681024825
"566","Hürststrasse 49, 8046  Zürich, Switzerland",47.41414445,8.52701521920259
"567","Schwandenholzstrasse 210, 8046  Zürich, Switzerland",47.42468015,8.52244664829785
"568","Wehntalerstrasse 619, 8046  Zürich, Switzerland",47.4220796,8.49959037327038
"569","Hürststrasse 63, 8046  Zürich, Switzerland",47.4151454,8.5274169
"570","Bockhornstrasse, 8047  Zürich, Switzerland",47.3764952,8.481702
"571","Grütstrasse 53, 8047  Zürich, Switzerland",47.3757965,8.49006475430572
"572","Fellenbergstrasse 166, 8047  Zürich, Switzerland",47.37403015,8.50062551619668
"573","Wydäckerring 59, 8047  Zürich, Switzerland",47.3712242,8.4931581
"574","Diggelmannstrasse 33, 8047  Zürich, Switzerland",47.3782878,8.4806704
"575","Letzigraben 236, 8047  Zürich, Switzerland",47.3707874,8.49247411214074
"576","Im Heimgärtli 5, 8047  Zürich, Switzerland",47.37111485,8.48825134999999
"577","Triemlistrasse 113, 8047  Zürich, Switzerland",47.36963845,8.49113437679841
"578","Langgrütstrasse 29, 8047  Zürich, Switzerland",47.37298845,8.50124114714619
"579","Letzigraben 236, 8047  Zürich, Switzerland",47.3707874,8.49247411214074
"580","Anemonenstrasse 40 H, 8047  Zürich, Switzerland",47.3808077,8.4955647
"581","Anemonenstrasse 40 G, 8047  Zürich, Switzerland",47.3808077,8.4955647
"582","Fellenbergstrasse 227, 8047  Zürich, Switzerland",47.37414445,8.49676773422972
"583","Anemonenstrasse 42, 8047  Zürich, Switzerland",47.38131815,8.49510014731855
"584","Anemonenstrasse 42, 8047  Zürich, Switzerland",47.38131815,8.49510014731855
"585","oosstrasse 1a, 8047  Zürich, Switzerland",NA,NA
"586","In der Ey 17, 8047  Zürich, Switzerland",47.37464595,8.48850184230744
"587","Langgrütstrasse 105, 8047  Zürich, Switzerland",47.3727803,8.4955098
"588","Anemonenstrasse 42, 8047  Zürich, Switzerland",47.38131815,8.49510014731855
"589","Triemlistrasse 23, 8047  Zürich, Switzerland",47.3715348,8.48834
"590","Rautistrasse 10, 8047  Zürich, Switzerland",47.3801495,8.4944404
"591","Fellenbergstrasse 227, 8047  Zürich, Switzerland",47.37414445,8.49676773422972
"592","Diggelmannstrasse 29, 8047  Zürich, Switzerland",47.3780547,8.4809344
"593","Im Sträler 7, 8047  Zürich, Switzerland",47.37188605,8.50060703869203
"594","Anemonenstrasse 40 F, 8047  Zürich, Switzerland",47.3808077,8.4955647
"595","Albisriederstrasse 290a, 8047  Zürich, Switzerland",47.3773456,8.49118638892518
"596","Freilagerstrasse 99, 8047  Zürich, Switzerland",47.37999775,8.48734998358545
"597","Anemonenstr. 45, 8047  Zürich, Switzerland",47.3806752,8.49467776957149
"598","Rautistrasse 61, 8047  Zürich, Switzerland",47.38125625,8.48991570064314
"599","Freilagerstrasse 95, 8047  Zürich, Switzerland",47.38036405,8.487813438545
"600","Rautistrasse 67, 8047  Zürich, Switzerland",47.3815457,8.4894879
"601","Albisriederstrasse 290a, 8047  Zürich, Switzerland",47.3773456,8.49118638892518
"602","Feldblumenstrasse 45, 8048  Zürich, Switzerland",47.3847073,8.4822895
"603","Freihofstrasse 1, 8048  Zürich, Switzerland",47.3866292,8.5024387
"604","Segnesstrasse 9, 8048  Zürich, Switzerland",47.38833015,8.48583902190702
"605","Feldblumenstrasse 45, 8048  Zürich, Switzerland",47.3847073,8.4822895
"606","Baslerstrasse 45, 8048  Zürich, Switzerland",47.3852403,8.50000170825605
"607","Badenerstrasse 743, 8048  Zürich, Switzerland",47.39023035,8.47956443556767
"608","Karstlernstrasse 14, 8048  Zürich, Switzerland",47.38991215,8.47820051544003
"609","Girhaldenstr. 53, 8048  Zürich, Switzerland",47.38691705,8.47651304302662
"610","Grimselstrasse 2, 8048  Zürich, Switzerland",47.3870022,8.4891124
"611","Herrligweg 9, 8048  Zürich, Switzerland",47.38987525,8.48449829910927
"612","Altstetterstrasse 200, 8048  Zürich, Switzerland",47.38374995,8.48390239296405
"613","Altstetterstrasse 198, 8048  Zürich, Switzerland",47.3838947,8.4840335265129
"614","Eugen-Huber-Strasse 64, 8048  Zürich, Switzerland",47.38730285,8.47783456359821
"615","Baslerstrasse 71-77, 8048  Zürich, Switzerland",47.3897054,8.487026
"616","Herrligweg 9, 8048  Zürich, Switzerland",47.38987525,8.48449829910927
"617","Badenerstrasse 582, 8048  Zürich, Switzerland",47.3853808,8.4947482
"618","nahe Rautistrasse, 8048  Zürich, Switzerland",NA,NA
"619","Badenerstrasse 588, 8048  Zürich, Switzerland",47.3854459,8.4945382
"620","Kelchweg 18, 8048  Zürich, Switzerland",47.3891446,8.47961128594859
"621","Buckhauserstrasse 27, 8048  Zürich, Switzerland",47.38493475,8.4934986
"622","Dachslernstrasse 85A, 8048  Zürich, Switzerland",47.39080345,8.47382385888031
"623","Altstetterstrasse 140, 8048  Zürich, Switzerland",47.3885487,8.48654607403007
"624","Fuchsiastr. 14, 8048  Zürich, Switzerland",47.3834271,8.49750273034016
"625","Baslerstrasse 71-77, 8048  Zürich, Switzerland",47.3897054,8.487026
"626","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"627","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"628","Eulenweg 23, 8048  Zürich, Switzerland",47.38319475,8.48179089052983
"629","Schneebelistrasse 7, 8048  Zürich, Switzerland",47.38445925,8.48334520127891
"630","Dachslernstrasse 85A, 8048  Zürich, Switzerland",47.39080345,8.47382385888031
"631","Altstetterstrasse 151, 8048  Zürich, Switzerland",47.3873424,8.4867448
"632","Bachmattstrasse 25, 8048  Zürich, Switzerland",47.39081585,8.4848314575563
"633","Bachmattstrasse 25, 8048  Zürich, Switzerland",47.39081585,8.4848314575563
"634","Saumackerstrasse 29, 8048  Zürich, Switzerland",47.3881545,8.4888152
"635","Herrligweg, 8048  Zürich, Switzerland",47.3898871,8.4849337
"636","Eugen-Huber-Strasse 64, 8048  Zürich, Switzerland",47.38730285,8.47783456359821
"637","Altstetterstrasse 140, 8048  Zürich, Switzerland",47.3885487,8.48654607403007
"638","Kelchweg 1, 8048  Zürich, Switzerland",47.3883408,8.4804296
"639","Saumackerstrasse 98, 8048  Zürich, Switzerland",47.3835696,8.48666628456301
"640","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"641","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"642","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"643","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"644","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"645","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"646","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"647","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"648","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"649","Hohlstrasse 415, 8048  Zürich, Switzerland",47.38644065,8.50292956112244
"650","Bachmattstrasse 25, 8048  Zürich, Switzerland",47.39081585,8.4848314575563
"651","Stampfenbrunnenstrasse 8, 8048  Zürich, Switzerland",47.3880245,8.47965745764006
"652","Baslerstrasse 149, 8048  Zürich, Switzerland",47.38954065,8.48697493878786
"653","Karstlernstrasse 2, 8048  Zürich, Switzerland",47.3904685,8.4789533
"654","Albulastr. 52, 8048  Zürich, Switzerland",47.3886574,8.4933329
"655","nahe Rautistrasse, 8048  Zürich, Switzerland",NA,NA
"656","Dachslernstrasse 85A, 8048  Zürich, Switzerland",47.39080345,8.47382385888031
"657","Dachslernstrasse 85A, 8048  Zürich, Switzerland",47.39080345,8.47382385888031
"658","Herrligweg 9, 8048  Zürich, Switzerland",47.38987525,8.48449829910927
"659","Calandastrasse 9, 8048  Zürich, Switzerland",47.3879523,8.4897249
"660","nahe Rautistrasse, 8048  Zürich, Switzerland",NA,NA
"661","Baslerstrasse 71-77, 8048  Zürich, Switzerland",47.3897054,8.487026
"662","Baslerstrasse 149, 8048  Zürich, Switzerland",47.38954065,8.48697493878786
"663","Hohlstrasse 485a, 8048  Zürich, Switzerland",47.38873395,8.49473791102547
"664","Herrligweg 9, 8048  Zürich, Switzerland",47.38987525,8.48449829910927
"665","Baslerstrasse 71-77, 8048  Zürich, Switzerland",47.3897054,8.487026
"666","Hohlstrasse 510, 8048  Zürich, Switzerland",47.3898285,8.4939054
"667","Eugen Huber-Str. 51, 8048  Zürich, Switzerland",47.3864926,8.4796343
